# dates,infections,hospitalizations,deaths,mean_r_t
2020-04-13,335333.26497595,156962.0,2036.3261596975872,0.7864051039646391
2020-04-14,318576.75088530435,152092.0,2121.516387748435,0.7819527396809315
2020-04-15,302314.88345159177,147014.0,2190.922659236352,0.7774487685002905
2020-04-16,286571.8692112734,141848.0,2244.4140547941097,0.7729716038674208
2020-04-17,271371.5500759026,136673.0,2282.378697999997,0.7685998338262156
2020-04-18,256735.58054970717,131544.0,2305.762229317366,0.7644059297400945
2020-04-19,242681.53281872394,126499.0,2316.012629335921,0.7604510044342215
2020-04-20,229221.5061370798,121556.0,2314.894578438314,0.7567813224361459
2020-04-21,216361.58152411183,116722.0,2304.2383165534193,0.7534268486237042
2020-04-22,204102.0070956004,111999.0,2285.730794202067,0.7504016946493938
2020-04-23,192437.77393798405,107386.0,2260.809066341993,0.747706012607283
2020-04-24,181359.31586270613,102882.0,2230.641189980021,0.7453287500941607
2020-04-25,170853.23649593568,98486.0,2196.146592893924,0.7432507052228222
2020-04-26,159140.86174890737,94197.0,2158.022249630635,0.7333263575495838
2020-04-27,150104.75684173006,90011.0,2116.76842947714,0.7331256894388795
2020-04-28,141444.66915984906,85927.0,2072.720209632348,0.7329396779636697
2020-04-29,133166.63093723482,81947.0,2026.086463226227,0.7327654267427856
2020-04-30,125204.8284840483,78069.0,1976.9908488345172,0.7326028654805269
2020-05-01,117565.4958616535,74297.0,1925.5093349914703,0.7324520433707267
2020-05-02,110500.49237606609,70633.0,1871.7036112477133,0.7323132586697915
2020-05-03,103938.9586200044,67079.0,1815.8282302472198,0.7321870323856571
2020-05-04,97763.08189173542,63639.0,1758.0511980425256,0.732073895748012
2020-05-05,91949.39448731887,60316.0,1698.599583464387,0.7319748813174762
2020-05-06,86432.98920773415,57114.0,1637.758650348075,0.7318917232231967
2020-05-07,81245.44741725085,54034.0,1575.858068697658,0.7318269388619529
2020-05-08,76384.68773666551,51080.0,1513.2521970382109,0.7317841388439192
2020-05-09,71826.09618519258,48216.0,1450.3026455559022,0.7317682621212893
2020-05-10,67544.14651716252,45487.0,1387.367144358819,0.731786085878189
2020-05-11,63513.74073438359,42888.0,1324.7931501659723,0.7318468825285361
2020-05-12,59723.621793245264,40417.0,1262.8877434629949,0.7319632650368461
2020-05-13,56166.51119436799,38067.0,1201.9470820358054,0.7321523156539765
2020-05-14,52831.41740165073,35834.0,1142.2464937580428,0.7324370766735141
2020-05-15,49706.39517343774,33717.0,1084.0326697405014,0.7328485516900576
2020-05-16,46779.07094265445,31714.0,1027.5399189598804,0.7334283693574913
2020-05-17,44039.941197164306,29820.0,972.9714988532756,0.7342322910401862
2020-05-18,41482.24718528632,28032.0,920.441924048996,0.7353348007763594
2020-05-19,39100.54335131276,26344.0,870.0185784613327,0.7368350472132881
2020-05-20,36890.38479111489,24786.0,821.7290447769336,0.7388644316792858
2020-05-21,34848.4849098338,23311.0,775.5733838398296,0.7415961012934528
2020-05-22,32973.46112402585,21919.0,731.5539639720852,0.7452564673179815
2020-05-23,31266.368179208326,20607.0,689.621227206042,0.7501385420902282
2020-05-24,29730.762210621375,19373.0,649.7175741524607,0.756616231770036
2020-05-25,28372.71280942757,18216.0,611.7809615385446,0.7651575533330391
2020-05-26,27200.79164279685,17129.0,575.7484085870799,0.7763328618084139
2020-05-27,26226.022768876886,16107.0,541.6035965761399,0.7908114879252572
2020-05-28,25461.571794335316,15146.0,509.26112151060033,0.8093370042704228
2020-05-29,24921.94968981829,14243.0,478.64137263614253,0.8326688577153583
2020-05-30,24621.692461780774,13395.0,449.67047442248503,0.8614789837421198
2020-05-31,24573.627638934493,12599.0,422.28095983670664,0.89620036249751
2020-06-01,24787.057319367508,11854.0,396.4113712586495,0.9368439554898071
2020-06-02,25266.387660674278,11155.0,371.9971341579793,0.9828293979981004
2020-06-03,26010.77856578383,10501.0,348.97263497337747,1.0329001960504074
2020-06-04,27015.12836587818,9890.0,327.2744112434331,1.0851923907604288
2020-06-05,28272.12954737479,9321.0,306.8414082703757,1.1374788797448758
2020-06-06,29774.58622475981,8792.0,287.6172214755282,1.1875328546811483
2020-06-07,31517.126676654916,8303.0,269.54717014158615,1.2334911633242236
2020-06-08,33496.95868753622,7853.0,252.57811451522218,1.2740984369882846
2020-06-09,35713.95464978947,7442.0,236.6590253282793,1.308775519359668
2020-06-10,38170.579972448744,7071.0,221.74160932709785,1.3375344622067842
2020-06-11,40871.9297221028,6739.0,207.78205009214804,1.3608090920652907
2020-06-12,43825.80049664293,6450.0,194.73963006367737,1.3792718988357042
2020-06-13,47042.6393894027,6203.0,182.57689533256828,1.3936825999624687
2020-06-14,50535.359561048834,6002.0,171.2599945787411,1.4047847927136254
2020-06-15,54319.14934337437,5848.0,160.75793825203195,1.4132476338073425
2020-06-16,58411.382644177495,5743.0,151.04321532232083,1.4196411499560653
2020-06-17,62831.626716106264,5689.0,141.8231365961813,1.4244329117982666
2020-06-18,67601.67654875411,5687.0,133.1609186562613,1.4279962880301953
2020-06-19,72745.57139000336,5738.0,125.10015637215311,1.4306236806674248
2020-06-20,78289.6087676355,5844.0,117.66879725109865,1.4325408285790222
2020-06-21,84262.3933157334,6005.0,110.88128637879754,1.4339201492945453
2020-06-22,90694.93295029261,6220.0,104.74359187244872,1.4348922585199082
2020-06-23,97620.76428969768,6491.0,99.25354195136438,1.4355554623074809
2020-06-24,105076.08537920834,6817.0,94.40233324386912,1.4359833441220888
2020-06-25,113049.7960436151,7198.0,90.17583422047471,1.435594496207013
2020-06-26,121591.24557073608,7634.0,86.55369144427556,1.4346521751867707
2020-06-27,130757.38710996052,8124.0,83.50992866379266,1.4334536756889402
2020-06-28,140575.2061406437,8670.0,81.0183493796358,1.4319178069823884
2020-06-29,151063.6430043766,9273.0,79.05278764770016,1.4299373729271114
2020-06-30,162230.3977354444,9934.0,77.58735413404517,1.4273716433665768
2020-07-01,174081.68235995015,10656.0,76.59676258321615,1.4240371633394602
2020-07-02,186610.97967191576,11441.0,76.23599712148773,1.419697131583549
2020-07-03,199780.6320891075,12292.0,76.59340733380029,1.4140500188707883
2020-07-04,213513.713358481,13214.0,77.62662165739765,1.4067191163209662
2020-07-05,227682.4679688409,14211.0,79.3043095806409,1.3972461805585925
2020-07-06,242099.09841377297,15287.0,81.60454967021846,1.3850944497049087
2020-07-07,256504.42922085835,16447.0,84.51366365227965,1.3696688725290527
2020-07-08,270558.01988259965,17698.0,88.02526089823866,1.3503633379116673
2020-07-09,283841.5560517902,19043.0,92.13944475818658,1.3266439499498521
2020-07-10,295881.598860954,20490.0,96.86217401163447,1.2981706381552616
2020-07-11,306196.44612689543,22045.0,102.20435719064541,1.2649437138543431
2020-07-12,314363.12061854923,23714.0,108.18481804212067,1.2274388171856878
2020-07-13,320089.8096218451,25504.0,114.8283498889891,1.1866735219248408
2020-07-14,323270.971757074,27420.0,122.16248148373026,1.1441505869913933
2020-07-15,324001.67095919116,29467.0,130.21749134387488,1.1016606065415961
2020-07-16,322542.94955883524,31648.0,139.02641588644266,1.0609899516543122
2020-07-17,319253.12191325147,33966.0,148.63651260855283,1.0236298167904254
2020-07-18,314514.53573835327,36418.0,159.08153862178557,0.9905816890598017
2020-07-19,308681.1959499971,38999.0,170.39525382336683,0.9623039769633656
2020-07-20,302054.90703173267,41697.0,182.60984375781157,0.9387814228313359
2020-07-21,294881.99835530197,44494.0,195.75402681616018,0.919661696541707
2020-07-22,287358.56561126426,47359.0,209.84959056638795,0.9044024421068537
2020-07-23,279636.92312155577,50255.0,224.90685885469358,0.8923925721359298
2020-07-24,271831.81983351125,53135.0,240.91940630009992,0.8830348391285715
2020-07-25,264027.1488685652,55940.0,257.8578431664015,0.8757922782438392
2020-07-26,256283.06534098322,58610.0,275.6638103676221,0.8702077332654632
2020-07-27,248642.3968919931,61080.0,294.24290172401777,0.8659063245887966
2020-07-28,241135.42885429884,63289.0,313.45886373342375,0.8625886984679493
2020-07-29,233783.08647143567,65186.0,333.1313087210353,0.8600203342608377
2020-07-30,226599.15063554805,66730.0,353.0378420034685,0.8580200322853353
2020-07-31,219592.0770850678,67890.0,372.92133922179016,0.8564492699449167
2020-08-01,212766.47507747627,68652.0,392.49352559966684,0.8552027448466276
2020-08-02,206124.34840945227,69017.0,411.4598268744974,0.8542009855336288
2020-08-03,199665.86197839055,68997.0,429.53850321216817,0.853384203361698
2020-08-04,193389.83414717225,68620.0,446.46930351323647,0.852707538015079
2020-08-05,187294.08177533632,67925.0,462.0245968545791,0.8521373900980503
2020-08-06,181375.70634729785,66960.0,476.0168517618705,0.851648621098552
2020-08-07,175631.33887347006,65775.0,488.30280561106525,0.8512224312885753
2020-08-08,170057.3151919593,64421.0,498.78508662432773,0.8508447599569735
2020-08-09,166460.86267159134,62943.0,507.41192738898275,0.8598608547625161
2020-08-10,162930.8243898048,61380.0,514.1753959251222,0.8690031272407868
2020-08-11,159545.79056364653,59766.0,519.1083073143911,0.8782648115992437
2020-08-12,156383.91233854607,58124.0,522.2798279797635,0.887643196067657
2020-08-13,153607.19208122636,56475.0,523.789688412714,0.8971364625831888
2020-08-14,151383.17891115608,54833.0,523.7609494693146,0.9067434150969905
2020-08-15,149564.5129768508,53208.0,522.3316404615272,0.9164630428582536
2020-08-16,148036.97093845654,51609.0,519.6461148365446,0.9262945100536082
2020-08-17,146791.86427427203,50040.0,515.8471879801218,0.9362375648675104
2020-08-18,145828.92122279943,48505.0,511.06998833060675,0.9462923846517862
2020-08-19,145208.43686938437,47007.0,505.43796220373076,0.9564593610741804
2020-08-20,144927.97378107219,45547.0,499.0609054313871,0.9667389817172375
2020-08-21,144961.98397332654,44125.0,492.0346408149574,0.9771317611219521
2020-08-22,145295.1485109272,42779.0,484.44183635936855,0.987638358664703
2020-08-23,145927.159178473,41505.0,476.35354720225126,0.9982596016374915
2020-08-24,146875.38821080767,40304.0,467.83118001437384,1.0089964566483576
2020-08-25,148154.25981265333,39177.0,458.9430523267247,1.0198499848546196
2020-08-26,149769.78147330627,38126.0,449.76282134989884,1.030821346821819
2020-08-27,151727.83339088535,37161.0,440.36908762766376,1.0419118614367746
2020-08-28,154038.48025231183,36284.0,430.84573964974936,1.05312305826015
2020-08-29,156719.19436259885,35499.0,421.2689673236011,1.0644567158213514
2020-08-30,159791.4241552044,34807.0,411.69877434315777,1.0759149008844777
2020-08-31,163277.53147589497,34211.0,402.19978509635064,1.0875000421584928
2020-09-01,167201.36483217633,33714.0,392.8401420676681,1.0992150436193449
2020-09-02,171590.03420987155,33284.0,383.6889777543727,1.111063415842377
2020-09-03,176475.6910026483,32924.0,374.81217472271015,1.123049420932992
2020-09-04,181895.80635087856,32639.0,366.25628792372873,1.135178236624226
2020-09-05,186728.85713694134,32430.0,358.06870010104507,1.1403482728994607
2020-09-06,191205.68627984755,32296.0,350.2974102856572,1.1401640415956156
2020-09-07,196155.68460874862,32231.0,342.98989124012684,1.1400122497068066
2020-09-08,201495.8173913698,32235.0,336.1906899950038,1.1399025255563198
2020-09-09,207070.66926856132,32309.0,329.9100164554717,1.139843675601066
2020-09-10,212655.29445027784,32454.0,324.1617596096643,1.1398446294335833
2020-09-11,218252.15800637033,32672.0,318.96227294689754,1.1399130351612576
2020-09-12,224024.17934824692,32963.0,314.3286134093656,1.1400530987808386
2020-09-13,230034.21174497923,33330.0,310.2756219914472,1.1402625492786207
2020-09-14,236275.1490770401,33775.0,306.8127365707547,1.140530670164252
2020-09-15,242692.36542491431,34301.0,303.94763200543525,1.140839338853659
2020-09-16,249252.940718464,34912.0,301.6891158761065,1.1411669816161303
2020-09-17,255985.0854321614,35612.0,300.0478517274108,1.1414937196855832
2020-09-18,262921.95522075257,36384.0,299.03672644233774,1.1418047548827113
2020-09-19,270077.2462187236,37213.0,298.6694491876965,1.1420906518372291
2020-09-20,277443.0058154984,38101.0,298.96121663116884,1.1423457004188546
2020-09-21,285007.885867369,39050.0,299.9205212774288,1.1425661759717192
2020-09-22,292774.8422332818,40057.0,301.5440278170302,1.1427494707409718
2020-09-23,300755.28382754064,41115.0,303.81848727706483,1.142893899464568
2020-09-24,308958.92426842445,42214.0,306.7201952015951,1.142998601655594
2020-09-25,317389.0958276068,43350.0,310.22289627320424,1.1430632863931007
2020-09-26,326045.22934529337,44519.0,314.30987914768195,1.1430879127906952
2020-09-27,334928.6345728997,45715.0,318.9662223080628,1.143072486771434
2020-09-28,344043.77582874923,46931.0,324.17029048187794,1.1430170184333206
2020-09-29,353396.0701933523,48182.0,329.89578373806876,1.1429215497607104
2020-09-30,362989.6057616717,49477.0,336.1143947181745,1.14278616227741
2020-10-01,372826.7580368995,50813.0,342.8077840474337,1.142610945041906
2020-10-02,382909.5195576407,52184.0,349.9628898751606,1.1423959561492323
2020-10-03,393240.480306226,53592.0,357.5618878568814,1.1421412076504724
2020-10-04,403822.6760106138,55039.0,365.58307343167513,1.1418466727576868
2020-10-05,414658.90022720577,56529.0,374.00189330950377,1.1415122978876822
2020-10-06,425751.27983859857,58064.0,382.81228332632196,1.1411380079571907
2020-10-07,437101.4222716806,59642.0,392.0197452024013,1.1407237064538331
2020-10-08,448710.7421381107,61265.0,401.62411808347224,1.1402692773401069
2020-10-09,460580.5664398355,62932.0,411.6224764757576,1.1397745920123061
2020-10-10,472711.9930879358,64645.0,422.0108602077446,1.139239519171981
2020-10-11,485105.70722597453,66406.0,432.7889000245485,1.1386639338993187
2020-10-12,497761.9289752049,68216.0,443.9596932485523,1.1380477240409006
2020-10-13,510680.4708199193,70074.0,455.5263532445195,1.1373907941231096
2020-10-14,523860.786333487,71982.0,467.49074059379603,1.1366930674794562
2020-10-15,537301.9483884468,73940.0,479.8535385381232,1.1359544867213898
2020-10-16,551002.5832783326,75949.0,492.6157413934973,1.1351750123282125
2020-10-17,564960.8188621827,78011.0,505.7795417366922,1.1343546194149319
2020-10-18,579174.2681947435,80125.0,519.3476082087956,1.1334932932522335
2020-10-19,593640.0271548867,82292.0,533.3223725912187,1.1325910243366597
2020-10-20,608354.6596384507,84513.0,547.705774012747,1.131647803657285
2020-10-21,623314.1653032565,86789.0,562.4999461156445,1.130663618515156
2020-10-22,638513.9430247492,89119.0,577.7078619867689,1.1296384490427607
2020-10-23,653948.7619614567,91506.0,593.3333074450429,1.1285722654866723
2020-10-24,669611.7013695715,93948.0,609.3807146455059,1.1274632772590143
2020-10-25,685497.4202131522,96447.0,625.8546900235891,1.1263135498599102
2020-10-26,701598.5388936619,99002.0,642.759456122909,1.1251228786092977
2020-10-27,717906.9710901574,101614.0,660.099207117443,1.1238910701419529
2020-10-28,734413.7888752792,104284.0,677.878525977482,1.1226178748441007
2020-10-29,751109.3062162865,107011.0,696.102293436638,1.1213030597653662
2020-10-30,767983.4426969154,109795.0,714.7754724191642,1.1199466557350897
2020-10-31,785025.2102343563,112637.0,733.902503868114,1.1185486375809985
2020-11-01,802222.6267641914,115535.0,753.4874180601327,1.1171088775355784
2020-11-02,819562.8484037728,118491.0,773.5342346561504,1.1156272409998096
2020-11-03,837032.1116251027,121503.0,794.0469402406029,1.1141035468222336
2020-11-04,854615.8971137553,124571.0,815.0293757172363,1.1125376657066643
2020-11-05,872298.8225235251,127695.0,836.4842293444777,1.1109294884630685
2020-11-06,890064.5723733844,130873.0,858.4131809675073,1.1092789049019338
2020-11-07,907895.8978778413,134106.0,880.8175715419835,1.1075858046070945
2020-11-08,925774.6239263789,137392.0,903.6983339477148,1.105850079213523
2020-11-09,943681.6958605032,140730.0,927.0558189274044,1.1040716383017697
2020-11-10,961597.1863377354,144119.0,950.8895541856356,1.1022504154242665
2020-11-11,979500.2815015701,147558.0,975.1981869575768,1.1003863662861795
2020-11-12,997369.2877526537,151045.0,999.9795763196247,1.0984794697182694
2020-11-13,1015181.6500163397,154578.0,1025.2308188986633,1.0965297292374934
2020-11-14,1032913.9884414481,158156.0,1050.948205772559,1.094537177996594
2020-11-15,1050542.1345560616,161777.0,1077.1271152891827,1.0925018836377696
2020-11-16,1068041.1629418093,165439.0,1103.7619357845326,1.090423951674812
2020-11-17,1085385.427901588,169139.0,1130.8460424780299,1.0883035285392997
2020-11-18,1102548.6084702772,172875.0,1158.3717837729027,1.0861408047825025
2020-11-19,1119503.7640259077,176644.0,1186.330456629494,1.0839360190342902
2020-11-20,1136223.3971097365,180444.0,1214.7122387335598,1.0816894624954303
2020-11-21,1152679.5202345154,184271.0,1243.5061319026752,1.0794014834655723
2020-11-22,1168843.7277934558,188123.0,1272.6999198140675,1.0770724918416053
2020-11-23,1184687.2744755112,191995.0,1302.280136233688,1.0747029635562138
2020-11-24,1200181.1611435914,195884.0,1332.2320497771536,1.07229344490784
2020-11-25,1215296.2273501002,199787.0,1362.5396001826334,1.069844556496017
2020-11-26,1230003.248673525,203700.0,1393.1853599450662,1.0673569962332647
2020-11-27,1244273.0376191444,207617.0,1424.150500910845,1.0648315408549596
2020-11-28,1258076.5472762878,211536.0,1455.4147680751319,1.062269045456895
2020-11-29,1271384.9772095806,215451.0,1486.95645730687,1.0596704409301363
2020-11-30,1284169.881208735,219357.0,1518.7523868331607,1.05703672972073
2020-12-01,1296403.276818803,223250.0,1550.7778731276758,1.0543689809584649
2020-12-02,1308057.757066016,227125.0,1583.006714230595,1.0516683263545796
2020-12-03,1319106.6048207167,230976.0,1615.411178901232,1.0489359580156052
2020-12-04,1329523.9095881796,234797.0,1647.962002805025,1.046173128479006
2020-12-05,1339284.6856584486,238584.0,1680.628387156268,1.0433811523539867
2020-12-06,1348364.9902110915,242331.0,1713.3780024393193,1.0405614085607837
2020-12-07,1356742.0403789773,246031.0,1746.1769991545098,1.0377153424524328
2020-12-08,1364394.3288298072,249678.0,1778.9900262752044,1.0348444676456259
2020-12-09,1371301.737477197,253267.0,1811.780258120632,1.0319503676724218
2020-12-10,1377445.6484913176,256792.0,1844.5094280374642,1.0290346974881905
2020-12-11,1382809.0513792944,260246.0,1877.1378697087878,1.0260991846999334
2020-12-12,1387376.644946684,263623.0,1909.6245669949553,1.0231456303659483
2020-12-13,1391134.9332912413,266916.0,1941.927212520085,1.0201759093558087
2020-12-14,1394072.3152127336,270119.0,1974.00227578784,1.017191970380072
2020-12-15,1396179.1663659129,273227.0,2005.805081220772,1.0141958357988226
2020-12-16,1397447.9133093145,276232.0,2037.289894676359,1.0111896012435095
2020-12-17,1397873.0985660318,279129.0,2068.41001899509,1.0081754350392325
2020-12-18,1397451.4359679837,281911.0,2099.117898515419,1.005155577433115
2020-12-19,1396181.8557558125,284572.0,2129.365232245276,1.0021323396780224
2020-12-20,1394065.5390115157,287107.0,2159.103096674018,0.9991081030376332
2020-12-21,1391105.9410155555,289510.0,2188.2820762682304,0.9960853177612478
2020-12-22,1387308.803146568,291774.0,2216.852401839596,0.9930665020540884
2020-12-23,1382682.0739696382,293895.0,2244.7640964544453,0.9900541844437061
2020-12-24,1377235.9876607393,295868.0,2271.9671277960324,0.9870509671527381
2020-12-25,1370983.0445044255,297688.0,2298.4115691123434,0.9840595306466138
2020-12-26,1363937.9200480818,299349.0,2324.0477651949363,0.9810825951491837
2020-12-27,1356117.3938200332,300849.0,2348.826503728053,0.9781229064953461
2020-12-28,1347540.2605976483,302182.0,2372.6991912915355,0.975183218183904
2020-12-29,1338227.259710226,303345.0,2395.618033350201,0.972266284410854
2020-12-30,1328200.9679015144,304335.0,2417.5362177818483,0.9693748401252744
2020-12-31,1317485.6396272972,305149.0,2438.408100645473,0.9665115594990387
2021-01-01,1306107.0251574763,305785.0,2458.1893931705154,0.96367900440482
2021-01-02,1294092.1606247101,306240.0,2476.8373490828385,0.9608795588560018
2021-01-03,1281469.1381285768,306513.0,2494.310951174275,0.9581153519649968
